step,train_loss,val_loss,lr,layer,wall_time,peak_vram_gb,phase
9303,5.176393,nan,0.00009815,layer_6,0.2,3.2049,train
9304,4.732982,nan,0.00009815,layer_6,0.2,3.2049,train
9305,5.023026,nan,0.00009815,layer_6,0.2,3.2049,train
9306,4.943645,nan,0.00009814,layer_6,0.2,3.2049,train
9307,4.754106,nan,0.00009814,layer_6,0.2,3.2049,train
9308,5.074782,nan,0.00009814,layer_6,0.2,3.2049,train
9309,5.402101,nan,0.00009814,layer_6,0.2,3.2049,train
9310,4.686398,nan,0.00009814,layer_6,0.2,3.2049,train
9311,5.360465,nan,0.00009814,layer_7,0.2,3.2049,train
9312,5.081538,nan,0.00009814,layer_7,0.2,3.2049,train
9313,5.591175,nan,0.00009814,layer_7,0.2,3.2049,train
9314,5.440673,nan,0.00009814,layer_7,0.2,3.2049,train
9315,5.498270,nan,0.00009814,layer_7,0.2,3.2049,train
9316,4.965232,nan,0.00009814,layer_7,0.2,3.2049,train
9317,5.596677,nan,0.00009814,layer_7,0.2,3.2049,train
9318,4.637588,nan,0.00009814,layer_7,0.2,3.2049,train
9319,4.861544,nan,0.00009814,layer_7,0.2,3.2049,train
9320,5.198952,nan,0.00009814,layer_7,0.2,3.2049,train
9321,4.940543,nan,0.00009814,layer_8,0.2,3.2049,train
9322,5.246289,nan,0.00009814,layer_8,0.2,3.2049,train
9323,4.775369,nan,0.00009814,layer_8,0.2,3.2049,train
9324,5.120101,nan,0.00009814,layer_8,0.2,3.2049,train
9325,5.313089,nan,0.00009814,layer_8,0.2,3.2049,train
9326,5.169571,nan,0.00009814,layer_8,0.2,3.2049,train
9327,5.407926,nan,0.00009814,layer_8,0.2,3.2049,train
9328,4.998345,nan,0.00009814,layer_8,0.2,3.2049,train
9329,5.273215,nan,0.00009813,layer_8,0.2,3.2049,train
9330,5.707480,nan,0.00009813,layer_8,0.2,3.2049,train
9331,5.453196,nan,0.00009813,layer_9,0.2,3.2049,train
9332,5.669580,nan,0.00009813,layer_9,0.2,3.2049,train
9333,4.737790,nan,0.00009813,layer_9,0.2,3.2049,train
9334,5.961327,nan,0.00009813,layer_9,0.2,3.2049,train
9335,5.077055,nan,0.00009813,layer_9,0.2,3.2049,train
9336,5.308533,nan,0.00009813,layer_9,0.2,3.2049,train
9337,5.273686,nan,0.00009813,layer_9,0.2,3.2049,train
9338,4.831537,nan,0.00009813,layer_9,0.2,3.2049,train
9339,5.216581,nan,0.00009813,layer_9,0.2,3.2049,train
9340,4.963253,nan,0.00009813,layer_9,0.2,3.2049,train
9341,4.955668,nan,0.00009813,layer_10,0.2,3.2049,train
9342,4.581872,nan,0.00009813,layer_10,0.2,3.2049,train
9343,5.143969,nan,0.00009813,layer_10,0.2,3.2049,train
9344,5.050236,nan,0.00009813,layer_10,0.2,3.2049,train
9345,5.485654,nan,0.00009813,layer_10,0.2,3.2049,train
9346,4.438314,nan,0.00009813,layer_10,0.2,3.2049,train
9347,4.936885,nan,0.00009813,layer_10,0.2,3.2049,train
9348,4.586067,nan,0.00009813,layer_10,0.2,3.2049,train
9349,5.215250,nan,0.00009813,layer_10,0.2,3.2049,train
9350,5.191487,nan,0.00009813,layer_10,0.2,3.2049,train
9351,4.819715,nan,0.00009812,layer_11,0.2,3.2049,train
9352,4.781108,nan,0.00009812,layer_11,0.2,3.2049,train
9353,5.022362,nan,0.00009812,layer_11,0.2,3.2049,train
9354,5.098485,nan,0.00009812,layer_11,0.2,3.2049,train
9355,5.173967,nan,0.00009812,layer_11,0.2,3.2049,train
9356,4.688471,nan,0.00009812,layer_11,0.2,3.2049,train
9357,5.710093,nan,0.00009812,layer_11,0.2,3.2049,train
9358,5.206205,nan,0.00009812,layer_11,0.2,3.2049,train
9359,5.224427,nan,0.00009812,layer_11,0.2,3.2049,train
9360,3.820969,nan,0.00009812,layer_11,0.2,3.2049,train
9361,5.951470,nan,0.00009812,layer_0,0.2,3.2049,train
9362,4.947205,nan,0.00009812,layer_0,0.2,3.2049,train
9363,5.616282,nan,0.00009812,layer_0,0.2,3.2049,train
9364,5.303746,nan,0.00009812,layer_0,0.2,3.2049,train
9365,5.321518,nan,0.00009812,layer_0,0.2,3.2049,train
9366,4.951406,nan,0.00009812,layer_0,0.2,3.2049,train
9367,5.222806,nan,0.00009812,layer_0,0.2,3.2049,train
9368,4.326082,nan,0.00009812,layer_0,0.2,3.2049,train
9369,5.188584,nan,0.00009812,layer_0,0.2,3.2049,train
9370,5.252930,nan,0.00009812,layer_0,0.2,3.2049,train
9371,5.639958,nan,0.00009812,layer_1,0.2,3.2049,train
9372,5.029478,nan,0.00009812,layer_1,0.2,3.2049,train
9373,5.760732,nan,0.00009812,layer_1,0.2,3.2049,train
9374,5.021265,nan,0.00009811,layer_1,0.2,3.2049,train
9375,5.492005,nan,0.00009811,layer_1,0.2,3.2049,train
9376,5.266948,nan,0.00009811,layer_1,0.2,3.2049,train
9377,4.767855,nan,0.00009811,layer_1,0.2,3.2049,train
9378,5.112981,nan,0.00009811,layer_1,0.2,3.2049,train
9379,5.094159,nan,0.00009811,layer_1,0.2,3.2049,train
9380,5.003574,nan,0.00009811,layer_1,0.2,3.2049,train
9381,5.107520,nan,0.00009811,layer_2,0.2,3.2049,train
9382,5.467164,nan,0.00009811,layer_2,0.2,3.2049,train
9383,5.357378,nan,0.00009811,layer_2,0.2,3.2049,train
9384,5.013164,nan,0.00009811,layer_2,0.2,3.2049,train
9385,4.993172,nan,0.00009811,layer_2,0.2,3.2049,train
9386,5.073116,nan,0.00009811,layer_2,0.2,3.2049,train
9387,5.539378,nan,0.00009811,layer_2,0.2,3.2049,train
9388,5.422125,nan,0.00009811,layer_2,0.2,3.2049,train
9389,5.017999,nan,0.00009811,layer_2,0.2,3.2049,train
9390,5.283431,nan,0.00009811,layer_2,0.2,3.2049,train
9391,5.343355,nan,0.00009811,layer_3,0.2,3.2049,train
9392,4.390420,nan,0.00009811,layer_3,0.2,3.2049,train
9393,5.214017,nan,0.00009811,layer_3,0.2,3.2049,train
9394,5.261886,nan,0.00009811,layer_3,0.2,3.2049,train
9395,4.857745,nan,0.00009811,layer_3,0.2,3.2049,train
9396,4.956364,nan,0.00009810,layer_3,0.2,3.2049,train
9397,4.988092,nan,0.00009810,layer_3,0.2,3.2049,train
9398,5.825815,nan,0.00009810,layer_3,0.2,3.2049,train
9399,5.108359,nan,0.00009810,layer_3,0.2,3.2049,train
9400,5.386770,nan,0.00009810,layer_3,0.2,3.2049,train
9401,5.034224,nan,0.00009810,layer_4,0.2,3.2049,train
9402,4.754103,nan,0.00009810,layer_4,0.2,3.2049,train
9403,4.713837,nan,0.00009810,layer_4,0.2,3.2049,train
9404,4.322339,nan,0.00009810,layer_4,0.2,3.2049,train
9405,4.951446,nan,0.00009810,layer_4,0.2,3.2049,train
9406,5.382026,nan,0.00009810,layer_4,0.2,3.2049,train
9407,4.996138,nan,0.00009810,layer_4,0.2,3.2049,train
9408,5.082930,nan,0.00009810,layer_4,0.2,3.2049,train
9409,5.865938,nan,0.00009810,layer_4,0.2,3.2049,train
9410,5.471964,nan,0.00009810,layer_4,0.2,3.2049,train
9411,5.530499,nan,0.00009810,layer_5,0.2,3.2049,train
9412,4.632175,nan,0.00009810,layer_5,0.2,3.2049,train
9413,5.124144,nan,0.00009810,layer_5,0.2,3.2049,train
9414,5.269544,nan,0.00009810,layer_5,0.2,3.2049,train
9415,5.663848,nan,0.00009810,layer_5,0.2,3.2049,train
9416,5.487844,nan,0.00009810,layer_5,0.2,3.2049,train
9417,4.191399,nan,0.00009810,layer_5,0.2,3.2049,train
9418,4.801675,nan,0.00009809,layer_5,0.2,3.2049,train
9419,4.924836,nan,0.00009809,layer_5,0.2,3.2049,train
9420,5.275657,nan,0.00009809,layer_5,0.2,3.2049,train
9421,4.876256,nan,0.00009809,layer_6,0.2,3.2049,train
9422,5.588298,nan,0.00009809,layer_6,0.2,3.2049,train
9423,4.712875,nan,0.00009809,layer_6,0.2,3.2049,train
9424,5.135874,nan,0.00009809,layer_6,0.2,3.2049,train
9425,4.492596,nan,0.00009809,layer_6,0.2,3.2049,train
9426,4.448905,nan,0.00009809,layer_6,0.2,3.2049,train
9427,5.242585,nan,0.00009809,layer_6,0.2,3.2049,train
9428,4.791197,nan,0.00009809,layer_6,0.2,3.2049,train
9429,4.004544,nan,0.00009809,layer_6,0.2,3.2049,train
9430,4.862601,nan,0.00009809,layer_6,0.2,3.2049,train
9431,5.449903,nan,0.00009809,layer_7,0.2,3.2049,train
9432,5.582629,nan,0.00009809,layer_7,0.2,3.2049,train
9433,5.793419,nan,0.00009809,layer_7,0.2,3.2049,train
9434,4.533174,nan,0.00009809,layer_7,0.2,3.2049,train
9435,5.127811,nan,0.00009809,layer_7,0.2,3.2049,train
9436,4.903629,nan,0.00009809,layer_7,0.2,3.2049,train
9437,4.866623,nan,0.00009809,layer_7,0.2,3.2049,train
9438,5.129427,nan,0.00009809,layer_7,0.2,3.2049,train
9439,5.080493,nan,0.00009809,layer_7,0.2,3.2049,train
9440,4.777710,nan,0.00009809,layer_7,0.2,3.2049,train
9441,5.172826,nan,0.00009808,layer_8,0.2,3.2049,train
9442,4.362915,nan,0.00009808,layer_8,0.2,3.2049,train
9443,4.905598,nan,0.00009808,layer_8,0.2,3.2049,train
9444,4.975932,nan,0.00009808,layer_8,0.2,3.2049,train
9445,4.429223,nan,0.00009808,layer_8,0.2,3.2049,train
9446,5.038731,nan,0.00009808,layer_8,0.2,3.2049,train
9447,5.357061,nan,0.00009808,layer_8,0.2,3.2049,train
9448,5.424793,nan,0.00009808,layer_8,0.2,3.2049,train
9449,5.809060,nan,0.00009808,layer_8,0.2,3.2049,train
9450,4.540947,nan,0.00009808,layer_8,0.2,3.2049,train
9451,4.520222,nan,0.00009808,layer_9,0.2,3.2049,train
9452,5.102656,nan,0.00009808,layer_9,0.2,3.2049,train
9453,5.594227,nan,0.00009808,layer_9,0.2,3.2049,train
9454,4.819441,nan,0.00009808,layer_9,0.2,3.2049,train
9455,4.999204,nan,0.00009808,layer_9,0.2,3.2049,train
9456,4.806266,nan,0.00009808,layer_9,0.2,3.2049,train
9457,5.478869,nan,0.00009808,layer_9,0.2,3.2049,train
9458,5.442192,nan,0.00009808,layer_9,0.2,3.2049,train
9459,4.248734,nan,0.00009808,layer_9,0.2,3.2049,train
9460,5.352624,nan,0.00009808,layer_9,0.2,3.2049,train
9461,4.506955,nan,0.00009808,layer_10,0.2,3.2049,train
9462,4.785294,nan,0.00009808,layer_10,0.2,3.2049,train
9463,4.968696,nan,0.00009807,layer_10,0.2,3.2049,train
9464,4.506967,nan,0.00009807,layer_10,0.2,3.2049,train
9465,5.144929,nan,0.00009807,layer_10,0.2,3.2049,train
9466,4.826478,nan,0.00009807,layer_10,0.2,3.2049,train
9467,4.890767,nan,0.00009807,layer_10,0.2,3.2049,train
9468,4.577884,nan,0.00009807,layer_10,0.2,3.2049,train
9469,4.810063,nan,0.00009807,layer_10,0.2,3.2049,train
9470,4.867950,nan,0.00009807,layer_10,0.2,3.2049,train
9471,5.538107,nan,0.00009807,layer_11,0.2,3.2049,train
9472,4.875515,nan,0.00009807,layer_11,0.2,3.2049,train
9473,4.551860,nan,0.00009807,layer_11,0.2,3.2049,train
9474,4.659134,nan,0.00009807,layer_11,0.2,3.2049,train
9475,4.795854,nan,0.00009807,layer_11,0.2,3.2049,train
9476,5.011044,nan,0.00009807,layer_11,0.2,3.2049,train
9477,5.106255,nan,0.00009807,layer_11,0.2,3.2049,train
9478,7.164701,nan,0.00009807,layer_11,0.2,3.2049,train
9479,5.371955,nan,0.00009807,layer_11,0.2,3.2049,train
9480,5.330519,nan,0.00009807,layer_11,0.2,3.2049,train
9481,4.754652,nan,0.00009807,layer_0,0.2,3.2049,train
9482,5.097877,nan,0.00009807,layer_0,0.2,3.2049,train
9483,4.946764,nan,0.00009807,layer_0,0.2,3.2049,train
9484,4.610467,nan,0.00009807,layer_0,0.2,3.2049,train
9485,5.016097,nan,0.00009806,layer_0,0.2,3.2049,train
9486,4.843703,nan,0.00009806,layer_0,0.2,3.2049,train
9487,5.142913,nan,0.00009806,layer_0,0.2,3.2049,train
9488,4.179461,nan,0.00009806,layer_0,0.2,3.2049,train
9489,4.420963,nan,0.00009806,layer_0,0.2,3.2049,train
9490,5.111630,nan,0.00009806,layer_0,0.2,3.2049,train
9491,4.767699,nan,0.00009806,layer_1,0.2,3.2049,train
9492,5.540913,nan,0.00009806,layer_1,0.2,3.2049,train
9493,4.898115,nan,0.00009806,layer_1,0.2,3.2049,train
9494,5.161890,nan,0.00009806,layer_1,0.2,3.2049,train
9495,4.907244,nan,0.00009806,layer_1,0.2,3.2049,train
9496,6.630392,nan,0.00009806,layer_1,0.2,3.2049,train
9497,4.903498,nan,0.00009806,layer_1,0.2,3.2049,train
9498,5.465630,nan,0.00009806,layer_1,0.2,3.2049,train
9499,5.414572,nan,0.00009806,layer_1,0.2,3.2049,train
9500,4.940975,nan,0.00009806,layer_1,0.2,3.2049,train
9500,5.062963,5.036346,0.00009806,layer_2,14.8,3.2049,eval
9501,4.677628,nan,0.00009806,layer_2,0.2,3.2049,train
9502,5.246374,nan,0.00009806,layer_2,0.2,3.2049,train
9503,4.484970,nan,0.00009806,layer_2,0.2,3.2049,train
9504,5.245783,nan,0.00009806,layer_2,0.2,3.2049,train
9505,5.172861,nan,0.00009806,layer_2,0.2,3.2049,train
9506,4.543588,nan,0.00009806,layer_2,0.2,3.2049,train
9507,5.351179,nan,0.00009805,layer_2,0.2,3.2049,train
9508,5.160293,nan,0.00009805,layer_2,0.2,3.2049,train
9509,4.645959,nan,0.00009805,layer_2,0.2,3.2049,train
9510,5.171166,nan,0.00009805,layer_2,0.2,3.2049,train
9511,4.803142,nan,0.00009805,layer_3,0.2,3.2049,train
9512,4.803343,nan,0.00009805,layer_3,0.2,3.2049,train
9513,4.840672,nan,0.00009805,layer_3,0.2,3.2049,train
9514,4.456766,nan,0.00009805,layer_3,0.2,3.2049,train
9515,5.000599,nan,0.00009805,layer_3,0.2,3.2049,train
9516,5.147041,nan,0.00009805,layer_3,0.2,3.2049,train
9517,5.363457,nan,0.00009805,layer_3,0.2,3.2049,train
9518,4.419281,nan,0.00009805,layer_3,0.2,3.2049,train
9519,5.058363,nan,0.00009805,layer_3,0.2,3.2049,train
9520,5.252782,nan,0.00009805,layer_3,0.2,3.2049,train
9521,5.054615,nan,0.00009805,layer_4,0.2,3.2049,train
9522,4.964970,nan,0.00009805,layer_4,0.2,3.2049,train
9523,5.381959,nan,0.00009805,layer_4,0.2,3.2049,train
9524,4.912499,nan,0.00009805,layer_4,0.2,3.2049,train
9525,5.198820,nan,0.00009805,layer_4,0.2,3.2049,train
9526,5.522512,nan,0.00009805,layer_4,0.2,3.2049,train
9527,4.684260,nan,0.00009805,layer_4,0.2,3.2049,train
9528,4.474160,nan,0.00009805,layer_4,0.2,3.2049,train
9529,5.108022,nan,0.00009804,layer_4,0.2,3.2049,train
9530,5.163470,nan,0.00009804,layer_4,0.2,3.2049,train
9531,5.189788,nan,0.00009804,layer_5,0.2,3.2049,train
9532,5.041501,nan,0.00009804,layer_5,0.2,3.2049,train
9533,5.240809,nan,0.00009804,layer_5,0.2,3.2049,train
9534,4.544631,nan,0.00009804,layer_5,0.2,3.2049,train
9535,5.038901,nan,0.00009804,layer_5,0.2,3.2049,train
9536,5.002949,nan,0.00009804,layer_5,0.2,3.2049,train
9537,4.168338,nan,0.00009804,layer_5,0.2,3.2049,train
9538,5.598811,nan,0.00009804,layer_5,0.2,3.2049,train
9539,4.905572,nan,0.00009804,layer_5,0.2,3.2049,train
9540,5.047424,nan,0.00009804,layer_5,0.2,3.2049,train
9541,4.746318,nan,0.00009804,layer_6,0.2,3.2049,train
9542,5.138454,nan,0.00009804,layer_6,0.2,3.2049,train
9543,5.348029,nan,0.00009804,layer_6,0.2,3.2049,train
9544,4.932374,nan,0.00009804,layer_6,0.2,3.2049,train
9545,4.852087,nan,0.00009804,layer_6,0.2,3.2049,train
9546,4.888963,nan,0.00009804,layer_6,0.2,3.2049,train
9547,4.642267,nan,0.00009804,layer_6,0.2,3.2049,train
9548,5.335576,nan,0.00009804,layer_6,0.2,3.2049,train
9549,4.624324,nan,0.00009804,layer_6,0.2,3.2049,train
9550,4.744791,nan,0.00009804,layer_6,0.2,3.2049,train
9551,4.990242,nan,0.00009803,layer_7,0.2,3.2049,train
9552,4.954262,nan,0.00009803,layer_7,0.2,3.2049,train
9553,6.041579,nan,0.00009803,layer_7,0.2,3.2049,train
9554,4.698597,nan,0.00009803,layer_7,0.2,3.2049,train
9555,5.110451,nan,0.00009803,layer_7,0.2,3.2049,train
9556,4.347931,nan,0.00009803,layer_7,0.2,3.2049,train
9557,5.578447,nan,0.00009803,layer_7,0.2,3.2049,train
9558,5.267583,nan,0.00009803,layer_7,0.2,3.2049,train
9559,5.401643,nan,0.00009803,layer_7,0.2,3.2049,train
9560,5.278772,nan,0.00009803,layer_7,0.2,3.2049,train
9561,5.479764,nan,0.00009803,layer_8,0.2,3.2049,train
9562,4.740491,nan,0.00009803,layer_8,0.2,3.2049,train
9563,4.592821,nan,0.00009803,layer_8,0.2,3.2049,train
9564,5.720227,nan,0.00009803,layer_8,0.2,3.2049,train
9565,5.989264,nan,0.00009803,layer_8,0.2,3.2049,train
9566,5.800886,nan,0.00009803,layer_8,0.2,3.2049,train
9567,5.488877,nan,0.00009803,layer_8,0.2,3.2049,train
9568,4.738190,nan,0.00009803,layer_8,0.2,3.2049,train
9569,4.790698,nan,0.00009803,layer_8,0.2,3.2049,train
9570,5.091485,nan,0.00009803,layer_8,0.2,3.2049,train
9571,4.798573,nan,0.00009803,layer_9,0.2,3.2049,train
9572,5.492994,nan,0.00009803,layer_9,0.2,3.2049,train
9573,4.806272,nan,0.00009802,layer_9,0.2,3.2049,train
9574,4.908409,nan,0.00009802,layer_9,0.2,3.2049,train
9575,5.304608,nan,0.00009802,layer_9,0.2,3.2049,train
9576,5.639081,nan,0.00009802,layer_9,0.2,3.2049,train
9577,5.106982,nan,0.00009802,layer_9,0.2,3.2049,train
9578,4.347341,nan,0.00009802,layer_9,0.2,3.2049,train
9579,4.767505,nan,0.00009802,layer_9,0.2,3.2049,train
9580,5.290048,nan,0.00009802,layer_9,0.2,3.2049,train
9581,5.156124,nan,0.00009802,layer_10,0.2,3.2049,train
9582,4.917102,nan,0.00009802,layer_10,0.2,3.2049,train
9583,4.861263,nan,0.00009802,layer_10,0.2,3.2049,train
9584,4.571322,nan,0.00009802,layer_10,0.2,3.2049,train
9585,4.668436,nan,0.00009802,layer_10,0.2,3.2049,train
9586,4.973129,nan,0.00009802,layer_10,0.2,3.2049,train
9587,4.750892,nan,0.00009802,layer_10,0.2,3.2049,train
9588,5.237027,nan,0.00009802,layer_10,0.2,3.2049,train
9589,5.032511,nan,0.00009802,layer_10,0.2,3.2049,train
9590,5.053339,nan,0.00009802,layer_10,0.2,3.2049,train
9591,4.605354,nan,0.00009802,layer_11,0.2,3.2049,train
9592,5.246552,nan,0.00009802,layer_11,0.2,3.2049,train
9593,5.364666,nan,0.00009802,layer_11,0.2,3.2049,train
9594,4.759218,nan,0.00009802,layer_11,0.2,3.2049,train
9595,4.635119,nan,0.00009801,layer_11,0.2,3.2049,train
9596,5.184367,nan,0.00009801,layer_11,0.2,3.2049,train
9597,4.629017,nan,0.00009801,layer_11,0.2,3.2049,train
9598,5.059137,nan,0.00009801,layer_11,0.2,3.2049,train
9599,5.389038,nan,0.00009801,layer_11,0.2,3.2049,train
9600,4.881433,nan,0.00009801,layer_11,0.2,3.2049,train
9601,4.816117,nan,0.00009801,layer_0,0.2,3.2049,train
9602,4.634049,nan,0.00009801,layer_0,0.2,3.2049,train
9603,4.829366,nan,0.00009801,layer_0,0.2,3.2049,train
9604,4.827847,nan,0.00009801,layer_0,0.2,3.2049,train
9605,5.162703,nan,0.00009801,layer_0,0.2,3.2049,train
9606,5.597261,nan,0.00009801,layer_0,0.2,3.2049,train
9607,5.980607,nan,0.00009801,layer_0,0.2,3.2049,train
9608,5.343004,nan,0.00009801,layer_0,0.2,3.2049,train
9609,5.951794,nan,0.00009801,layer_0,0.2,3.2049,train
9610,5.138368,nan,0.00009801,layer_0,0.2,3.2049,train
9611,4.933744,nan,0.00009801,layer_1,0.2,3.2049,train
9612,4.876738,nan,0.00009801,layer_1,0.2,3.2049,train
9613,4.593456,nan,0.00009801,layer_1,0.2,3.2049,train
9614,5.082970,nan,0.00009801,layer_1,0.2,3.2049,train
9615,4.814401,nan,0.00009801,layer_1,0.2,3.2049,train
9616,5.082787,nan,0.00009800,layer_1,0.2,3.2049,train
9617,5.153834,nan,0.00009800,layer_1,0.2,3.2049,train
9618,4.977101,nan,0.00009800,layer_1,0.2,3.2049,train
9619,4.998699,nan,0.00009800,layer_1,0.2,3.2049,train
9620,4.502879,nan,0.00009800,layer_1,0.2,3.2049,train
9621,4.920084,nan,0.00009800,layer_2,0.2,3.2049,train
9622,5.414053,nan,0.00009800,layer_2,0.2,3.2049,train
9623,4.622566,nan,0.00009800,layer_2,0.2,3.2049,train
9624,4.479708,nan,0.00009800,layer_2,0.2,3.2049,train
9625,5.445812,nan,0.00009800,layer_2,0.2,3.2049,train
9626,4.804986,nan,0.00009800,layer_2,0.2,3.2049,train
9627,4.593768,nan,0.00009800,layer_2,0.2,3.2049,train
9628,5.849609,nan,0.00009800,layer_2,0.2,3.2049,train
9629,4.345391,nan,0.00009800,layer_2,0.2,3.2049,train
9630,5.671770,nan,0.00009800,layer_2,0.2,3.2049,train
9631,4.775088,nan,0.00009800,layer_3,0.2,3.2049,train
9632,5.191979,nan,0.00009800,layer_3,0.2,3.2049,train
9633,4.756074,nan,0.00009800,layer_3,0.2,3.2049,train
9634,5.191126,nan,0.00009800,layer_3,0.2,3.2049,train
9635,5.048335,nan,0.00009800,layer_3,0.2,3.2049,train
9636,5.046726,nan,0.00009800,layer_3,0.2,3.2049,train
9637,4.870348,nan,0.00009800,layer_3,0.2,3.2049,train
9638,5.102950,nan,0.00009799,layer_3,0.2,3.2049,train
9639,5.665133,nan,0.00009799,layer_3,0.2,3.2049,train
9640,5.110127,nan,0.00009799,layer_3,0.2,3.2049,train
9641,5.284360,nan,0.00009799,layer_4,0.2,3.2049,train
9642,4.923609,nan,0.00009799,layer_4,0.2,3.2049,train
9643,4.914281,nan,0.00009799,layer_4,0.2,3.2049,train
9644,4.796134,nan,0.00009799,layer_4,0.2,3.2049,train
9645,5.696249,nan,0.00009799,layer_4,0.2,3.2049,train
9646,5.388988,nan,0.00009799,layer_4,0.2,3.2049,train
9647,4.652042,nan,0.00009799,layer_4,0.2,3.2049,train
9648,4.802175,nan,0.00009799,layer_4,0.2,3.2049,train
9649,5.089843,nan,0.00009799,layer_4,0.2,3.2049,train
9650,5.138989,nan,0.00009799,layer_4,0.2,3.2049,train
9651,4.851076,nan,0.00009799,layer_5,0.2,3.2049,train
9652,5.089109,nan,0.00009799,layer_5,0.2,3.2049,train
9653,4.559855,nan,0.00009799,layer_5,0.2,3.2049,train
9654,5.157254,nan,0.00009799,layer_5,0.2,3.2049,train
9655,6.119006,nan,0.00009799,layer_5,0.2,3.2049,train
9656,5.321594,nan,0.00009799,layer_5,0.2,3.2049,train
9657,5.711909,nan,0.00009799,layer_5,0.2,3.2049,train
9658,5.175149,nan,0.00009799,layer_5,0.2,3.2049,train
9659,4.636388,nan,0.00009799,layer_5,0.2,3.2049,train
9660,5.016182,nan,0.00009798,layer_5,0.2,3.2049,train
9661,4.928292,nan,0.00009798,layer_6,0.2,3.2049,train
9662,4.967916,nan,0.00009798,layer_6,0.2,3.2049,train
9663,4.616380,nan,0.00009798,layer_6,0.2,3.2049,train
9664,5.006098,nan,0.00009798,layer_6,0.2,3.2049,train
9665,5.537494,nan,0.00009798,layer_6,0.2,3.2049,train
9666,5.025510,nan,0.00009798,layer_6,0.2,3.2049,train
9667,5.692403,nan,0.00009798,layer_6,0.2,3.2049,train
9668,4.596740,nan,0.00009798,layer_6,0.2,3.2049,train
9669,4.689385,nan,0.00009798,layer_6,0.2,3.2049,train
9670,5.084632,nan,0.00009798,layer_6,0.2,3.2049,train
9671,5.036612,nan,0.00009798,layer_7,0.2,3.2049,train
9672,4.518340,nan,0.00009798,layer_7,0.2,3.2049,train
9673,5.312415,nan,0.00009798,layer_7,0.2,3.2049,train
9674,4.991521,nan,0.00009798,layer_7,0.2,3.2049,train
9675,5.060999,nan,0.00009798,layer_7,0.2,3.2049,train
9676,5.440508,nan,0.00009798,layer_7,0.2,3.2049,train
9677,4.695724,nan,0.00009798,layer_7,0.2,3.2049,train
9678,4.714775,nan,0.00009798,layer_7,0.2,3.2049,train
9679,5.271148,nan,0.00009798,layer_7,0.2,3.2049,train
9680,5.360433,nan,0.00009798,layer_7,0.2,3.2049,train
9681,5.433781,nan,0.00009797,layer_8,0.2,3.2049,train
9682,5.536238,nan,0.00009797,layer_8,0.2,3.2049,train
9683,5.135940,nan,0.00009797,layer_8,0.2,3.2049,train
9684,4.817750,nan,0.00009797,layer_8,0.2,3.2049,train
9685,4.756475,nan,0.00009797,layer_8,0.2,3.2049,train
9686,4.739088,nan,0.00009797,layer_8,0.2,3.2049,train
9687,4.933339,nan,0.00009797,layer_8,0.2,3.2049,train
9688,5.112348,nan,0.00009797,layer_8,0.2,3.2049,train
9689,5.246530,nan,0.00009797,layer_8,0.2,3.2049,train
9690,5.184794,nan,0.00009797,layer_8,0.2,3.2049,train
9691,4.397527,nan,0.00009797,layer_9,0.2,3.2049,train
9692,4.775246,nan,0.00009797,layer_9,0.2,3.2049,train
9693,4.950721,nan,0.00009797,layer_9,0.2,3.2049,train
9694,5.197961,nan,0.00009797,layer_9,0.2,3.2049,train
9695,5.400600,nan,0.00009797,layer_9,0.2,3.2049,train
9696,4.745170,nan,0.00009797,layer_9,0.2,3.2049,train
9697,5.299069,nan,0.00009797,layer_9,0.2,3.2049,train
9698,4.753167,nan,0.00009797,layer_9,0.2,3.2049,train
9699,5.019185,nan,0.00009797,layer_9,0.2,3.2049,train
9700,5.143570,nan,0.00009797,layer_9,0.2,3.2049,train
9701,4.783484,nan,0.00009797,layer_10,0.2,3.2049,train
9702,4.648589,nan,0.00009797,layer_10,0.2,3.2049,train
9703,4.675954,nan,0.00009796,layer_10,0.2,3.2049,train
9704,5.131577,nan,0.00009796,layer_10,0.2,3.2049,train
9705,5.316822,nan,0.00009796,layer_10,0.2,3.2049,train
9706,4.974061,nan,0.00009796,layer_10,0.2,3.2049,train
9707,4.865455,nan,0.00009796,layer_10,0.2,3.2049,train
9708,4.917960,nan,0.00009796,layer_10,0.2,3.2049,train
9709,4.382739,nan,0.00009796,layer_10,0.2,3.2049,train
